row_index,date,time,temp,weather,wind,humidity,barometer,visibility
2024-04-17 00:51,2024-04-17,00:51,14 °C,Clear.,6 km/h,44%,1022 mbar,16 km
2024-04-17 01:51,2024-04-17,01:51,14 °C,Clear.,No wind,47%,1021 mbar,16 km
2024-04-17 02:51,2024-04-17,02:51,13 °C,Clear.,6 km/h,55%,1021 mbar,16 km
2024-04-17 03:51,2024-04-17,03:51,13 °C,Clear.,7 km/h,55%,1021 mbar,16 km
2024-04-17 04:51,2024-04-17,04:51,12 °C,Clear.,No wind,61%,1021 mbar,16 km
2024-04-17 05:51,2024-04-17,05:51,12 °C,Clear.,7 km/h,59%,1022 mbar,16 km
2024-04-17 06:51,2024-04-17,06:51,12 °C,Sunny.,6 km/h,61%,1022 mbar,16 km
2024-04-17 07:51,2024-04-17,07:51,13 °C,Sunny.,19 km/h,44%,1022 mbar,16 km
2024-04-17 08:51,2024-04-17,08:51,13 °C,Sunny.,13 km/h,51%,1022 mbar,16 km
2024-04-17 09:51,2024-04-17,09:51,16 °C,Sunny.,9 km/h,46%,1022 mbar,16 km
2024-04-17 10:51,2024-04-17,10:51,16 °C,Scattered clouds.,11 km/h,46%,1021 mbar,16 km
2024-04-17 11:51,2024-04-17,11:51,16 °C,Scattered clouds.,9 km/h,46%,1021 mbar,16 km
2024-04-17 12:51,2024-04-17,12:51,16 °C,Mostly cloudy.,17 km/h,46%,1020 mbar,16 km
2024-04-17 13:51,2024-04-17,13:51,14 °C,Mostly cloudy.,15 km/h,50%,1020 mbar,16 km
2024-04-17 14:51,2024-04-17,14:51,14 °C,Mostly cloudy.,11 km/h,54%,1020 mbar,16 km
2024-04-17 15:51,2024-04-17,15:51,13 °C,Light rain. Overcast.,N/A,58%,1019 mbar,16 km
2024-04-17 16:51,2024-04-17,16:51,11 °C,Light rain. More clouds than sun.,11 km/h,75%,1019 mbar,14 km
2024-04-17 17:51,2024-04-17,17:51,11 °C,Mostly cloudy.,13 km/h,75%,1018 mbar,16 km
2024-04-17 18:11,2024-04-17,18:11,11 °C,Overcast.,6 km/h,77%,1019 mbar,16 km
2024-04-17 18:51,2024-04-17,18:51,11 °C,Overcast.,13 km/h,72%,1018 mbar,16 km
2024-04-17 19:51,2024-04-17,19:51,11 °C,Overcast.,11 km/h,75%,1018 mbar,16 km
2024-04-17 20:59,2024-04-17,20:59,11 °C,Mostly cloudy.,13 km/h,77%,1019 mbar,16 km
2024-04-17 21:24,2024-04-17,21:24,11 °C,Light rain. Overcast.,19 km/h,77%,1019 mbar,16 km
2024-04-17 21:51,2024-04-17,21:51,10 °C,Light rain. Mostly cloudy.,19 km/h,83%,1018 mbar,11 km
2024-04-17 22:51,2024-04-17,22:51,10 °C,Overcast.,19 km/h,80%,1017 mbar,16 km
2024-04-17 23:08,2024-04-17,23:08,10 °C,Low clouds.,15 km/h,83%,1018 mbar,16 km
2024-04-17 23:29,2024-04-17,23:29,10 °C,Overcast.,9 km/h,83%,1018 mbar,16 km
2024-04-17 23:51,2024-04-17,23:51,10 °C,Overcast.,13 km/h,83%,1017 mbar,16 km
2024-04-18 00:37,2024-04-18,00:37,10 °C,Low clouds.,11 km/h,83%,1017 mbar,16 km
2024-04-18 00:51,2024-04-18,00:51,10 °C,Low clouds.,17 km/h,83%,1016 mbar,16 km
2024-04-18 01:51,2024-04-18,01:51,10 °C,Low clouds.,17 km/h,83%,1015 mbar,14 km
2024-04-18 02:51,2024-04-18,02:51,9 °C,Fog.,20 km/h,90%,1015 mbar,8 km
2024-04-18 03:51,2024-04-18,03:51,9 °C,Fog.,15 km/h,89%,1015 mbar,6 km
2024-04-18 04:51,2024-04-18,04:51,9 °C,Fog.,19 km/h,86%,1015 mbar,5 km
2024-04-18 05:51,2024-04-18,05:51,9 °C,Light rain. Fog.,20 km/h,89%,1015 mbar,5 km
2024-04-18 06:51,2024-04-18,06:51,8 °C,Fog.,28 km/h,90%,1016 mbar,5 km
2024-04-18 07:51,2024-04-18,07:51,8 °C,Fog.,26 km/h,86%,1017 mbar,6 km
2024-04-18 08:51,2024-04-18,08:51,8 °C,Fog.,19 km/h,90%,1017 mbar,8 km
2024-04-18 09:51,2024-04-18,09:51,8 °C,Fog.,15 km/h,86%,1018 mbar,8 km
2024-04-18 10:51,2024-04-18,10:51,8 °C,Fog.,13 km/h,90%,1019 mbar,8 km
2024-04-18 11:51,2024-04-18,11:51,8 °C,Mostly cloudy.,19 km/h,86%,1019 mbar,11 km
2024-04-18 13:02,2024-04-18,13:02,8 °C,Overcast.,24 km/h,80%,1020 mbar,16 km
2024-04-18 13:51,2024-04-18,13:51,8 °C,Overcast.,26 km/h,77%,1020 mbar,16 km
2024-04-18 14:51,2024-04-18,14:51,8 °C,Overcast.,20 km/h,80%,1020 mbar,16 km
2024-04-18 15:51,2024-04-18,15:51,8 °C,Overcast.,7 km/h,80%,1020 mbar,16 km
2024-04-18 16:51,2024-04-18,16:51,9 °C,Overcast.,17 km/h,77%,1020 mbar,16 km
2024-04-18 18:00,2024-04-18,18:00,8 °C,Overcast.,19 km/h,74%,1021 mbar,16 km
2024-04-18 18:51,2024-04-18,18:51,8 °C,Overcast.,19 km/h,71%,1022 mbar,16 km
2024-04-18 19:22,2024-04-18,19:22,8 °C,More clouds than sun.,15 km/h,69%,1023 mbar,16 km
2024-04-18 19:38,2024-04-18,19:38,8 °C,Mostly cloudy.,15 km/h,69%,1022 mbar,16 km
2024-04-18 20:00,2024-04-18,20:00,8 °C,Mostly cloudy.,20 km/h,69%,1022 mbar,16 km
2024-04-18 20:10,2024-04-18,20:10,8 °C,Mostly cloudy.,11 km/h,69%,1022 mbar,16 km
2024-04-18 21:01,2024-04-18,21:01,8 °C,Passing clouds.,No wind,71%,1022 mbar,16 km
2024-04-18 21:51,2024-04-18,21:51,8 °C,Overcast.,15 km/h,71%,1022 mbar,16 km
2024-04-18 22:51,2024-04-18,22:51,8 °C,Overcast.,No wind,71%,1022 mbar,16 km
2024-04-18 23:08,2024-04-18,23:08,8 °C,Mostly cloudy.,11 km/h,71%,1023 mbar,16 km
2024-04-18 23:51,2024-04-18,23:51,8 °C,Mostly cloudy.,13 km/h,71%,1022 mbar,16 km
2024-04-19 00:51,2024-04-19,00:51,8 °C,Clear.,9 km/h,69%,1021 mbar,16 km
2024-04-19 01:51,2024-04-19,01:51,8 °C,Passing clouds.,9 km/h,73%,1021 mbar,16 km
2024-04-19 02:51,2024-04-19,02:51,8 °C,Overcast.,11 km/h,71%,1021 mbar,16 km
2024-04-19 03:51,2024-04-19,03:51,8 °C,Passing clouds.,13 km/h,73%,1020 mbar,16 km
2024-04-19 04:51,2024-04-19,04:51,8 °C,Overcast.,9 km/h,77%,1021 mbar,16 km
2024-04-19 05:51,2024-04-19,05:51,8 °C,Overcast.,6 km/h,74%,1022 mbar,16 km
2024-04-19 06:51,2024-04-19,06:51,8 °C,Overcast.,7 km/h,74%,1022 mbar,16 km
2024-04-19 07:51,2024-04-19,07:51,9 °C,Overcast.,15 km/h,71%,1022 mbar,16 km
2024-04-19 08:51,2024-04-19,08:51,10 °C,Overcast.,7 km/h,66%,1021 mbar,16 km
2024-04-19 09:51,2024-04-19,09:51,12 °C,Overcast.,11 km/h,56%,1021 mbar,16 km
2024-04-19 10:51,2024-04-19,10:51,13 °C,Overcast.,No wind,51%,1021 mbar,16 km
2024-04-19 11:51,2024-04-19,11:51,15 °C,Scattered clouds.,6 km/h,48%,1020 mbar,16 km
2024-04-19 12:51,2024-04-19,12:51,14 °C,Overcast.,11 km/h,58%,1020 mbar,16 km
2024-04-19 13:51,2024-04-19,13:51,14 °C,Mostly cloudy.,6 km/h,60%,1020 mbar,16 km
2024-04-19 14:51,2024-04-19,14:51,14 °C,Overcast.,N/A,58%,1020 mbar,16 km
2024-04-19 15:51,2024-04-19,15:51,13 °C,Overcast.,13 km/h,58%,1020 mbar,16 km
2024-04-19 16:51,2024-04-19,16:51,12 °C,Sunny.,11 km/h,66%,1018 mbar,16 km
2024-04-19 17:15,2024-04-19,17:15,12 °C,Partly sunny.,N/A,69%,1019 mbar,16 km
2024-04-19 17:25,2024-04-19,17:25,12 °C,Overcast.,7 km/h,66%,1019 mbar,16 km
2024-04-19 17:59,2024-04-19,17:59,11 °C,Broken clouds.,9 km/h,69%,1019 mbar,16 km
2024-04-19 18:08,2024-04-19,18:08,11 °C,Partly sunny.,7 km/h,69%,1019 mbar,16 km
2024-04-19 18:51,2024-04-19,18:51,11 °C,Overcast.,No wind,71%,1018 mbar,16 km
2024-04-19 19:51,2024-04-19,19:51,10 °C,Overcast.,6 km/h,74%,1018 mbar,16 km
2024-04-19 20:51,2024-04-19,20:51,10 °C,Overcast.,13 km/h,77%,1019 mbar,16 km
2024-04-19 21:51,2024-04-19,21:51,10 °C,Mostly cloudy.,9 km/h,77%,1018 mbar,16 km
2024-04-19 22:51,2024-04-19,22:51,10 °C,Overcast.,No wind,80%,1018 mbar,16 km
2024-04-19 23:51,2024-04-19,23:51,10 °C,Overcast.,7 km/h,77%,1017 mbar,16 km
2024-04-20 00:51,2024-04-20,00:51,10 °C,Overcast.,11 km/h,80%,1017 mbar,16 km
2024-04-20 01:51,2024-04-20,01:51,11 °C,Overcast.,N/A,77%,1017 mbar,16 km
2024-04-20 02:37,2024-04-20,02:37,10 °C,Mostly cloudy.,No wind,83%,1017 mbar,16 km
2024-04-20 02:51,2024-04-20,02:51,11 °C,Overcast.,No wind,80%,1016 mbar,16 km
2024-04-20 03:51,2024-04-20,03:51,11 °C,Overcast.,No wind,80%,1015 mbar,16 km
2024-04-20 04:51,2024-04-20,04:51,11 °C,Overcast.,No wind,80%,1015 mbar,16 km
2024-04-20 05:51,2024-04-20,05:51,11 °C,Mostly cloudy.,No wind,86%,1015 mbar,13 km
2024-04-20 06:51,2024-04-20,06:51,11 °C,Light rain. Fog.,No wind,89%,1015 mbar,5 km
2024-04-20 07:18,2024-04-20,07:18,11 °C,Light rain. Fog.,No wind,86%,1016 mbar,3 km
2024-04-20 07:29,2024-04-20,07:29,11 °C,Light rain. Fog.,No wind,89%,1016 mbar,6 km
2024-04-20 08:08,2024-04-20,08:08,11 °C,Fog.,No wind,89%,1016 mbar,10 km
2024-04-20 08:19,2024-04-20,08:19,11 °C,Fog.,No wind,89%,1016 mbar,8 km
2024-04-20 08:51,2024-04-20,08:51,11 °C,Fog.,7 km/h,89%,1015 mbar,8 km
2024-04-20 09:51,2024-04-20,09:51,12 °C,Fog.,No wind,86%,1014 mbar,8 km
2024-04-20 10:59,2024-04-20,10:59,13 °C,More clouds than sun.,7 km/h,81%,1015 mbar,13 km
2024-04-20 11:51,2024-04-20,11:51,16 °C,Passing clouds.,6 km/h,65%,1013 mbar,16 km
2024-04-20 12:51,2024-04-20,12:51,18 °C,Passing clouds.,11 km/h,49%,1013 mbar,16 km
2024-04-20 13:51,2024-04-20,13:51,21 °C,Broken clouds.,No wind,42%,1011 mbar,16 km
2024-04-20 14:51,2024-04-20,14:51,21 °C,Scattered clouds.,N/A,38%,1010 mbar,16 km
2024-04-20 15:51,2024-04-20,15:51,21 °C,Scattered clouds.,N/A,28%,1010 mbar,16 km
2024-04-20 16:51,2024-04-20,16:51,20 °C,Overcast.,7 km/h,25%,1010 mbar,16 km
2024-04-20 17:51,2024-04-20,17:51,19 °C,Partly sunny.,N/A,22%,1010 mbar,16 km
2024-04-20 18:51,2024-04-20,18:51,18 °C,Partly sunny.,24 km/h,24%,1010 mbar,16 km
2024-04-20 19:51,2024-04-20,19:51,15 °C,Clear.,9 km/h,38%,1012 mbar,16 km
2024-04-20 20:51,2024-04-20,20:51,13 °C,Clear.,15 km/h,42%,1014 mbar,16 km
2024-04-20 21:51,2024-04-20,21:51,12 °C,Clear.,N/A,41%,1015 mbar,16 km
2024-04-20 22:51,2024-04-20,22:51,10 °C,Clear.,19 km/h,43%,1016 mbar,16 km
2024-04-20 23:51,2024-04-20,23:51,9 °C,Clear.,N/A,37%,1017 mbar,16 km
2024-04-21 00:51,2024-04-21,00:51,8 °C,Clear.,15 km/h,41%,1017 mbar,16 km
2024-04-21 01:51,2024-04-21,01:51,8 °C,Clear.,7 km/h,40%,1017 mbar,16 km
2024-04-21 02:51,2024-04-21,02:51,7 °C,Clear.,7 km/h,44%,1016 mbar,16 km
2024-04-21 03:51,2024-04-21,03:51,7 °C,Clear.,7 km/h,47%,1016 mbar,16 km
2024-04-21 04:51,2024-04-21,04:51,6 °C,Clear.,6 km/h,49%,1017 mbar,16 km
2024-04-21 05:51,2024-04-21,05:51,6 °C,Clear.,9 km/h,53%,1018 mbar,16 km
2024-04-21 06:51,2024-04-21,06:51,7 °C,Sunny.,9 km/h,47%,1018 mbar,16 km
2024-04-21 07:51,2024-04-21,07:51,7 °C,Sunny.,7 km/h,49%,1018 mbar,16 km
2024-04-21 08:51,2024-04-21,08:51,8 °C,Sunny.,No wind,42%,1018 mbar,16 km
2024-04-21 09:51,2024-04-21,09:51,9 °C,Sunny.,9 km/h,39%,1017 mbar,16 km
2024-04-21 10:51,2024-04-21,10:51,9 °C,Sunny.,11 km/h,38%,1017 mbar,16 km
2024-04-21 11:51,2024-04-21,11:51,10 °C,Passing clouds.,13 km/h,36%,1017 mbar,16 km
2024-04-21 12:51,2024-04-21,12:51,11 °C,Passing clouds.,11 km/h,35%,1016 mbar,16 km
2024-04-21 13:51,2024-04-21,13:51,11 °C,Scattered clouds.,9 km/h,33%,1015 mbar,16 km
2024-04-21 14:51,2024-04-21,14:51,12 °C,Partly sunny.,13 km/h,31%,1015 mbar,16 km
2024-04-21 15:51,2024-04-21,15:51,11 °C,Scattered clouds.,17 km/h,31%,1014 mbar,16 km
2024-04-21 16:51,2024-04-21,16:51,11 °C,Passing clouds.,11 km/h,30%,1013 mbar,16 km
2024-04-21 17:51,2024-04-21,17:51,11 °C,Sunny.,N/A,31%,1014 mbar,16 km
2024-04-21 18:51,2024-04-21,18:51,10 °C,Sunny.,9 km/h,33%,1014 mbar,16 km
2024-04-21 19:51,2024-04-21,19:51,10 °C,Clear.,13 km/h,35%,1014 mbar,16 km
2024-04-21 20:51,2024-04-21,20:51,9 °C,Clear.,No wind,38%,1014 mbar,16 km
2024-04-21 21:51,2024-04-21,21:51,9 °C,Clear.,No wind,39%,1015 mbar,16 km
2024-04-21 22:51,2024-04-21,22:51,9 °C,Clear.,6 km/h,41%,1015 mbar,16 km
2024-04-21 23:51,2024-04-21,23:51,8 °C,Clear.,11 km/h,42%,1015 mbar,16 km
2024-04-22 00:51,2024-04-22,00:51,8 °C,Clear.,9 km/h,42%,1016 mbar,16 km
2024-04-22 01:51,2024-04-22,01:51,7 °C,Clear.,9 km/h,44%,1016 mbar,16 km
2024-04-22 02:51,2024-04-22,02:51,7 °C,Clear.,9 km/h,45%,1016 mbar,16 km
2024-04-22 04:51,2024-04-22,04:51,6 °C,Clear.,7 km/h,47%,1016 mbar,16 km
2024-04-22 05:51,2024-04-22,05:51,6 °C,Clear.,6 km/h,51%,1017 mbar,16 km
2024-04-22 06:51,2024-04-22,06:51,6 °C,Sunny.,6 km/h,47%,1017 mbar,16 km
2024-04-22 07:51,2024-04-22,07:51,7 °C,Sunny.,6 km/h,45%,1018 mbar,16 km
2024-04-22 08:51,2024-04-22,08:51,8 °C,Sunny.,9 km/h,42%,1018 mbar,16 km
2024-04-22 09:51,2024-04-22,09:51,11 °C,Sunny.,No wind,32%,1018 mbar,16 km
2024-04-22 10:51,2024-04-22,10:51,12 °C,Sunny.,11 km/h,29%,1018 mbar,16 km
2024-04-22 11:51,2024-04-22,11:51,13 °C,Sunny.,15 km/h,24%,1018 mbar,16 km
2024-04-22 12:51,2024-04-22,12:51,15 °C,Sunny.,N/A,22%,1018 mbar,16 km
2024-04-22 13:51,2024-04-22,13:51,16 °C,Sunny.,N/A,22%,1018 mbar,16 km
2024-04-22 14:51,2024-04-22,14:51,17 °C,Sunny.,6 km/h,20%,1018 mbar,16 km
2024-04-22 15:51,2024-04-22,15:51,17 °C,Sunny.,7 km/h,18%,1017 mbar,16 km
2024-04-22 16:51,2024-04-22,16:51,17 °C,Sunny.,9 km/h,17%,1017 mbar,16 km
2024-04-22 17:51,2024-04-22,17:51,17 °C,Sunny.,N/A,17%,1017 mbar,16 km
2024-04-22 18:51,2024-04-22,18:51,14 °C,Sunny.,9 km/h,27%,1018 mbar,16 km
2024-04-22 19:51,2024-04-22,19:51,12 °C,Clear.,6 km/h,45%,1018 mbar,16 km
2024-04-22 20:51,2024-04-22,20:51,11 °C,Clear.,9 km/h,50%,1019 mbar,16 km
2024-04-22 21:51,2024-04-22,21:51,10 °C,Clear.,No wind,48%,1020 mbar,16 km
2024-04-22 22:51,2024-04-22,22:51,10 °C,Clear.,No wind,43%,1020 mbar,16 km
2024-04-22 23:51,2024-04-22,23:51,9 °C,Clear.,6 km/h,52%,1021 mbar,16 km
2024-04-23 00:51,2024-04-23,00:51,10 °C,Clear.,No wind,39%,1021 mbar,16 km
2024-04-23 01:51,2024-04-23,01:51,9 °C,Clear.,6 km/h,46%,1020 mbar,16 km
2024-04-23 02:51,2024-04-23,02:51,9 °C,Clear.,No wind,50%,1020 mbar,16 km
2024-04-23 03:51,2024-04-23,03:51,8 °C,Clear.,No wind,48%,1021 mbar,16 km
2024-04-23 04:51,2024-04-23,04:51,8 °C,Clear.,No wind,54%,1021 mbar,16 km
2024-04-23 05:51,2024-04-23,05:51,8 °C,Clear.,No wind,50%,1021 mbar,16 km
2024-04-23 06:51,2024-04-23,06:51,9 °C,Sunny.,7 km/h,46%,1022 mbar,16 km
2024-04-23 07:51,2024-04-23,07:51,10 °C,Sunny.,7 km/h,43%,1022 mbar,16 km
2024-04-23 08:51,2024-04-23,08:51,12 °C,Sunny.,No wind,43%,1022 mbar,16 km
2024-04-23 09:51,2024-04-23,09:51,14 °C,Sunny.,6 km/h,39%,1022 mbar,16 km
2024-04-23 10:51,2024-04-23,10:51,16 °C,Sunny.,6 km/h,31%,1022 mbar,16 km
2024-04-23 11:51,2024-04-23,11:51,17 °C,Sunny.,11 km/h,25%,1021 mbar,16 km
2024-04-23 12:51,2024-04-23,12:51,17 °C,Sunny.,13 km/h,25%,1020 mbar,16 km
2024-04-23 13:51,2024-04-23,13:51,18 °C,Sunny.,11 km/h,29%,1019 mbar,16 km
2024-04-23 14:51,2024-04-23,14:51,17 °C,Sunny.,13 km/h,29%,1018 mbar,16 km
2024-04-23 15:51,2024-04-23,15:51,15 °C,Sunny.,15 km/h,32%,1018 mbar,16 km
2024-04-23 16:51,2024-04-23,16:51,13 °C,Sunny.,22 km/h,36%,1017 mbar,16 km
2024-04-23 17:51,2024-04-23,17:51,13 °C,Sunny.,N/A,37%,1016 mbar,16 km
2024-04-23 18:51,2024-04-23,18:51,12 °C,Sunny.,17 km/h,38%,1016 mbar,16 km
2024-04-23 19:51,2024-04-23,19:51,11 °C,Clear.,9 km/h,42%,1016 mbar,16 km
2024-04-23 20:51,2024-04-23,20:51,11 °C,Clear.,11 km/h,48%,1016 mbar,16 km
2024-04-23 21:51,2024-04-23,21:51,11 °C,Clear.,6 km/h,50%,1016 mbar,16 km
2024-04-23 22:51,2024-04-23,22:51,11 °C,Passing clouds.,N/A,43%,1016 mbar,16 km
2024-04-23 23:51,2024-04-23,23:51,11 °C,Passing clouds.,6 km/h,40%,1015 mbar,16 km
2024-04-24 00:51,2024-04-24,00:51,11 °C,Clear.,6 km/h,40%,1014 mbar,16 km
2024-04-24 01:51,2024-04-24,01:51,11 °C,Clear.,No wind,41%,1013 mbar,16 km
2024-04-24 02:51,2024-04-24,02:51,11 °C,Passing clouds.,9 km/h,54%,1012 mbar,16 km
2024-04-24 03:51,2024-04-24,03:51,11 °C,Overcast.,6 km/h,61%,1011 mbar,16 km
2024-04-24 04:51,2024-04-24,04:51,11 °C,Clear.,No wind,55%,1011 mbar,16 km
2024-04-24 05:51,2024-04-24,05:51,11 °C,Clear.,9 km/h,55%,1010 mbar,16 km
2024-04-24 06:51,2024-04-24,06:51,11 °C,Overcast.,N/A,55%,1010 mbar,16 km
2024-04-24 07:51,2024-04-24,07:51,11 °C,Light rain. Overcast.,No wind,66%,1010 mbar,16 km
2024-04-24 08:51,2024-04-24,08:51,12 °C,Partly sunny.,6 km/h,61%,1010 mbar,16 km
2024-04-24 09:51,2024-04-24,09:51,13 °C,Sunny.,N/A,57%,1010 mbar,16 km
2024-04-24 10:51,2024-04-24,10:51,17 °C,Sunny.,N/A,43%,1010 mbar,16 km
2024-04-24 11:51,2024-04-24,11:51,20 °C,Sunny.,N/A,36%,1010 mbar,16 km
2024-04-24 12:51,2024-04-24,12:51,22 °C,Scattered clouds.,17 km/h,30%,1010 mbar,16 km
2024-04-24 13:51,2024-04-24,13:51,23 °C,Broken clouds.,9 km/h,27%,1010 mbar,16 km
2024-04-24 14:51,2024-04-24,14:51,18 °C,Light rain. Mostly cloudy.,N/A,44%,1011 mbar,16 km
2024-04-24 15:51,2024-04-24,15:51,22 °C,Partly sunny.,15 km/h,28%,1011 mbar,16 km
2024-04-24 16:51,2024-04-24,16:51,20 °C,Scattered clouds.,17 km/h,35%,1012 mbar,16 km
2024-04-24 17:51,2024-04-24,17:51,19 °C,Sunny.,9 km/h,33%,1013 mbar,16 km
2024-04-24 18:51,2024-04-24,18:51,18 °C,Passing clouds.,9 km/h,38%,1014 mbar,16 km
2024-04-24 19:51,2024-04-24,19:51,17 °C,Clear.,15 km/h,41%,1015 mbar,16 km
2024-04-24 20:51,2024-04-24,20:51,16 °C,Overcast.,9 km/h,47%,1016 mbar,16 km
2024-04-24 21:51,2024-04-24,21:51,15 °C,Overcast.,N/A,46%,1018 mbar,16 km
2024-04-24 22:51,2024-04-24,22:51,14 °C,Overcast.,N/A,51%,1019 mbar,16 km
2024-04-24 23:51,2024-04-24,23:51,12 °C,Overcast.,7 km/h,51%,1020 mbar,16 km
2024-04-25 00:51,2024-04-25,00:51,11 °C,Passing clouds.,19 km/h,50%,1021 mbar,16 km
2024-04-25 01:51,2024-04-25,01:51,8 °C,Overcast.,17 km/h,50%,1022 mbar,16 km
2024-04-25 02:51,2024-04-25,02:51,8 °C,Passing clouds.,13 km/h,51%,1022 mbar,16 km
2024-04-25 03:51,2024-04-25,03:51,7 °C,Passing clouds.,13 km/h,45%,1023 mbar,16 km
2024-04-25 04:51,2024-04-25,04:51,7 °C,Overcast.,11 km/h,43%,1024 mbar,16 km
2024-04-25 05:51,2024-04-25,05:51,6 °C,Passing clouds.,13 km/h,45%,1024 mbar,16 km
2024-04-25 06:51,2024-04-25,06:51,6 °C,Overcast.,15 km/h,43%,1026 mbar,16 km
2024-04-25 07:51,2024-04-25,07:51,6 °C,Partly sunny.,13 km/h,40%,1027 mbar,16 km
2024-04-25 08:51,2024-04-25,08:51,8 °C,Partly sunny.,17 km/h,35%,1028 mbar,16 km
2024-04-25 09:51,2024-04-25,09:51,8 °C,Partly sunny.,13 km/h,36%,1028 mbar,16 km
2024-04-25 10:51,2024-04-25,10:51,11 °C,Scattered clouds.,N/A,31%,1028 mbar,16 km
2024-04-25 11:51,2024-04-25,11:51,12 °C,Broken clouds.,N/A,24%,1028 mbar,16 km
2024-04-25 12:51,2024-04-25,12:51,13 °C,Scattered clouds.,9 km/h,24%,1027 mbar,16 km
2024-04-25 13:51,2024-04-25,13:51,14 °C,Sunny.,7 km/h,12%,1027 mbar,16 km
2024-04-25 14:51,2024-04-25,14:51,15 °C,Sunny.,N/A,12%,1026 mbar,16 km
2024-04-25 15:51,2024-04-25,15:51,14 °C,Sunny.,11 km/h,31%,1026 mbar,16 km
2024-04-25 16:51,2024-04-25,16:51,12 °C,Sunny.,6 km/h,37%,1026 mbar,16 km
2024-04-25 17:51,2024-04-25,17:51,11 °C,Sunny.,11 km/h,40%,1026 mbar,16 km
2024-04-25 18:51,2024-04-25,18:51,9 °C,Sunny.,11 km/h,46%,1026 mbar,16 km
2024-04-25 19:51,2024-04-25,19:51,8 °C,Clear.,6 km/h,54%,1027 mbar,16 km
2024-04-25 20:51,2024-04-25,20:51,8 °C,Clear.,No wind,56%,1027 mbar,16 km
2024-04-25 21:51,2024-04-25,21:51,8 °C,Clear.,6 km/h,61%,1028 mbar,16 km
2024-04-25 22:51,2024-04-25,22:51,7 °C,Clear.,No wind,63%,1028 mbar,16 km
2024-04-25 23:51,2024-04-25,23:51,7 °C,Clear.,No wind,65%,1028 mbar,16 km
2024-04-26 00:51,2024-04-26,00:51,7 °C,Clear.,No wind,71%,1029 mbar,16 km
2024-04-26 01:51,2024-04-26,01:51,7 °C,Clear.,No wind,71%,1029 mbar,16 km
2024-04-26 02:51,2024-04-26,02:51,7 °C,Clear.,6 km/h,68%,1029 mbar,16 km
2024-04-26 03:51,2024-04-26,03:51,7 °C,Clear.,No wind,68%,1030 mbar,16 km
2024-04-26 04:51,2024-04-26,04:51,6 °C,Clear.,No wind,65%,1030 mbar,16 km
2024-04-26 05:51,2024-04-26,05:51,6 °C,Clear.,No wind,65%,1030 mbar,16 km
2024-04-26 06:51,2024-04-26,06:51,7 °C,Sunny.,6 km/h,71%,1031 mbar,16 km
2024-04-26 07:51,2024-04-26,07:51,9 °C,Sunny.,9 km/h,56%,1032 mbar,16 km
2024-04-26 08:51,2024-04-26,08:51,10 °C,Sunny.,9 km/h,39%,1032 mbar,16 km
2024-04-26 09:51,2024-04-26,09:51,12 °C,Sunny.,9 km/h,38%,1032 mbar,16 km
2024-04-26 10:51,2024-04-26,10:51,13 °C,Sunny.,11 km/h,34%,1032 mbar,16 km
2024-04-26 11:51,2024-04-26,11:51,16 °C,Sunny.,9 km/h,27%,1032 mbar,16 km
2024-04-26 12:51,2024-04-26,12:51,17 °C,Scattered clouds.,7 km/h,28%,1032 mbar,16 km
2024-04-26 13:51,2024-04-26,13:51,15 °C,Scattered clouds.,11 km/h,38%,1032 mbar,16 km
2024-04-26 14:51,2024-04-26,14:51,17 °C,Sunny.,N/A,29%,1032 mbar,16 km
2024-04-26 15:51,2024-04-26,15:51,17 °C,Sunny.,9 km/h,29%,1031 mbar,16 km
2024-04-26 16:51,2024-04-26,16:51,14 °C,Sunny.,11 km/h,28%,1031 mbar,16 km
2024-04-26 17:51,2024-04-26,17:51,13 °C,Sunny.,13 km/h,30%,1031 mbar,16 km
2024-04-26 18:51,2024-04-26,18:51,12 °C,Sunny.,13 km/h,37%,1030 mbar,16 km
2024-04-26 19:51,2024-04-26,19:51,10 °C,Clear.,7 km/h,46%,1031 mbar,16 km
2024-04-26 20:51,2024-04-26,20:51,9 °C,Clear.,N/A,50%,1032 mbar,16 km
2024-04-26 21:51,2024-04-26,21:51,9 °C,Clear.,N/A,46%,1032 mbar,16 km
2024-04-26 22:51,2024-04-26,22:51,9 °C,Clear.,11 km/h,41%,1032 mbar,16 km
2024-04-26 23:51,2024-04-26,23:51,8 °C,Clear.,No wind,44%,1033 mbar,16 km
2024-04-27 00:51,2024-04-27,00:51,8 °C,Clear.,7 km/h,42%,1033 mbar,16 km
2024-04-27 01:51,2024-04-27,01:51,9 °C,Clear.,No wind,39%,1033 mbar,16 km
2024-04-27 02:51,2024-04-27,02:51,8 °C,Clear.,No wind,50%,1033 mbar,16 km
2024-04-27 03:51,2024-04-27,03:51,8 °C,Clear.,No wind,54%,1033 mbar,16 km
2024-04-27 04:51,2024-04-27,04:51,8 °C,Clear.,No wind,54%,1033 mbar,16 km
2024-04-27 05:51,2024-04-27,05:51,8 °C,Clear.,No wind,61%,1033 mbar,16 km
2024-04-27 06:51,2024-04-27,06:51,9 °C,Sunny.,No wind,66%,1034 mbar,16 km
2024-04-27 07:51,2024-04-27,07:51,10 °C,Sunny.,No wind,63%,1034 mbar,16 km
